Institution,Project Name,Station,Location,Country,Site Name,Site ID,Site Code,Latitude,Longitude,Easting,Northing,Projection,Datum,Transect,Transect Dir.,Transect Length,Depth,Quad,Habitat,Water Qual.,Image Date,Image Time,Photographer,Camera,Lens,Analysis Date,Analysis Tech.,File Name,Image Name,Total Points,Point #,Class ID,ID Name,ID Code,Subcategory,Major Category,Notes,X,Y
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,13,1,Porites lobata,,Por,Coral,,1309,583
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,14,1,Porites lobata,,Por,Coral,,2704,496
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,15,1,Porites lobata,,Por,Coral,,2981,2053
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,16,,Shadow,,Sha,Tape,,,
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,17,,Porites dead,,DPor,Dead Coral Algae,,1921,909
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,18,,Shadow,,Sha,Tape,,,
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,19,1,Porites lobata,,Por,Coral,,1921,2257
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,20,1,Porites lobata,,Por,Coral,,1181,1392
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,21,1,Porites lobata,,Por,Coral,,3268,1417
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,22,1,Porites lobata,,Por,Coral,,960,1526
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,23,1,Porites lobata,,Por,Coral,,2844,673
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,24,1,Porites lobata,,Por,Coral,,747,600
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,25,1,Porites lobata,,Por,Coral,,1202,969
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,26,1,Porites lobata,,Por,Coral,,1539,2339
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,27,,Porites dead,,DPor,Dead Coral Algae,,1941,1304
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,28,,Shadow,,Sha,Tape,,,
,F1151094,,Rapanui,Chile,Frente Hotel,Fp,,,,,,,,1,,25,15,2,Coral,,May-16,,,,gran angular,,Cata,C:\CPCe_41_inst\rapanui2016\FpT1Q4IMG_0320.cpc,E:\Understory\Rapanui\2016\FpT1Q4IMG_0320.JPG,50,29,,Shadow,,Sha,Tape,,,
