Year,Habitat,Site.Name,Depth,Transect,Quad,File.Name,Point..,Major.Category,Subcategory,Notes
2017,Coral,Anakena,5,3,1,AsT3Q1IMG_2962,70,,Por,
2017,Coral,Anakena,5,3,1,AsT3Q1IMG_2962,71,,R+,INDcrustCAL
2017,Coral,Anakena,5,3,1,AsT3Q1IMG_2962,73,,R+,INDcrustCAL
2017,Coral,Anakena,5,3,1,AsT3Q1IMG_2962,74,,R+,INDfil
2017,Coral,Anakena,5,3,1,AsT3Q1IMG_2962,75,,Por,
2017,Coral,Anakena,5,3,1,AsT3Q1IMG_2962,77,,Por,
2017,Coral,Anakena,5,3,1,AsT3Q1IMG_2962,78,,Por,
2017,Coral,Anakena,5,3,1,AsT3Q1IMG_2962,79,,Por,
2017,Coral,Anakena,5,3,1,AsT3Q1IMG_2962,80,,R+,INDfil
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,2,,R+,INDfil
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,4,,Por,
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,5,,Por,
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,7,,Dpor,pelbrown
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,11,,R+,INDfil
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,14,,Por,
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,15,,Dpor,pelbrown
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,17,,Dpor,pelbrown
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,18,,Dpor,pelbrown
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,19,,R-,
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,20,,Por,
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,22,,Por,
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,24,,Por,
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,26,,Dpor,pelbrown
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,28,,R-,
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,29,,Dpor,pelbrown
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,31,,Dpor,pelbrown
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,32,,Dpor,pelbrown
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,33,,Por,
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,34,,Dpor,pelbrown
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,35,,Dpor,pelbrown
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,37,,R-,
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,40,,Dpor,pelbrown
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,42,,Por,
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,43,,Dpor,pelbrown
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,44,,Dpor,pelbrown
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,46,,R+,INDfil
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,48,,Dpor,pelbrown
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,49,,Dpor,pelbrown
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,50,,Dpor,pelbrown
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,51,,Por,
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,52,,Por,
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,53,,Dpor,pelbrown
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,54,,Dpor,INDfil
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,55,,R+,INDfil
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,57,,R+,Hal
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,62,,R+,INDfil
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,63,,R+,INDfil
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,65,,R+,INDfil
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,68,,R+,INDfil
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,69,,R+,INDfil
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,71,,R+,INDfil
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,72,,R+,INDfil
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,73,,R+,INDfil
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,74,,R+,INDfil
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,75,,R+,INDfil
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,77,,R+,INDfil
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,78,,R+,INDfil
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,79,,R+,INDfil
2017,Coral,Anakena,5,3,2,AsT3Q2IMG_2969,80,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,2,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,3,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,5,,R+,INDcrustLam
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,6,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,7,,R+,INDcrustCAL
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,9,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,10,,R+,pelbrown
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,11,,R+,INDcrustCAL
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,12,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,13,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,14,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,16,,R+,INDcrustCAL
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,17,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,18,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,19,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,24,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,25,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,27,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,28,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,30,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,31,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,35,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,36,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,40,,R+,pelbrown
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,41,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,46,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,47,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,49,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,50,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,51,,R+,INDcrustCAL
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,52,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,54,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,56,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,59,,R+,INDcrustCAL
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,61,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,63,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,64,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,65,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,66,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,67,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,69,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,70,,R+,pelbrown
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,71,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,73,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,74,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,76,,R+,pelbrown
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,78,,R+,pelbrown
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,79,,R+,pelbrown
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,80,,R+,INDfil
2017,Coral,Anakena,5,3,3,AsT3Q3IMG_2970,81,,R+,pelbrown
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,1,,R+,Spa
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,3,,Dpor,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,4,,Dpor,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,5,,R+,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,7,,R+,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,9,,Dpor,Hal
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,11,,Dpor,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,12,,Dpor,INDfol
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,13,,Dpor,INDfol
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,14,,R+,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,15,,R+,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,16,,R+,INDfol
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,17,,Dpor,INDfol
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,19,,Dpor,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,21,,Dpor,INDfol
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,22,,Dpor,Hal
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,23,,Dpor,Hal
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,24,,R+,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,25,,R+,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,26,,R+,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,27,,Dpor,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,30,,Dpor,Hal
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,32,,Dpor,Sar
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,34,,Por,
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,35,,R+,INDfol
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,36,,R+,
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,40,,Dpor,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,43,,R+,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,44,,R+,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,45,,R+,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,46,,R+,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,47,,R+,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,49,,Por,
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,57,,Por,
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,59,,Por,
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,60,,R+,INDfol
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,61,,R+,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,62,,R+,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,64,,Por,
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,65,,Por,
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,67,,Dpor,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,68,,Dpor,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,69,,Por,
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,72,,R+,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,73,,R+,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,74,,Por,
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,75,,Por,
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,76,,R+,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,78,,R+,INDfil
2017,Coral,Anakena,5,3,4,AsT3Q4IMG_2971,79,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,1,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,2,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,5,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,7,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,8,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,9,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,10,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,13,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,14,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,15,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,17,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,18,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,21,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,22,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,23,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,26,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,28,,Por,
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,29,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,30,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,32,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,34,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,36,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,37,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,38,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,39,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,40,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,41,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,45,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,47,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,49,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,50,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,51,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,53,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,54,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,55,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,56,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,60,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,61,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,62,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,63,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,64,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,65,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,70,,Por,
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,72,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,73,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,74,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,75,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,77,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,79,,R+,INDfil
2017,Coral,Anakena,5,3,5,AsT3Q5IMG_2972,81,,R+,INDfil
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,1,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,3,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,4,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,5,,Poc,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,8,,Poc,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,10,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,12,,Poc,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,14,,Poc,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,15,,Poc,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,16,,Poc,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,17,,Poc,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,18,,Poc,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,19,,Subcor-,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,23,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,24,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,26,,Poc,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,28,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,30,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,32,,Dpor,pelred
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,33,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,34,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,36,,Poc,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,37,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,38,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,39,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,43,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,44,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,45,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,48,,Dpor,INDfil
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,49,,Poc,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,50,,Poc,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,52,,Por,Hal
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,54,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,55,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,56,,Poc,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,57,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,60,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,61,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,63,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,64,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,65,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,66,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,68,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,73,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,74,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,76,,Poc,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,77,,Poc,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,79,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,80,,Por,
2017,Coral,Frente Hotel,15,1,1,FpT1Q1IMG_2527.JPG,81,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,3,,Poc,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,5,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,7,,Dpoc,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,8,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,9,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,10,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,12,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,13,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,14,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,15,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,17,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,19,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,20,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,24,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,26,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,28,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,29,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,30,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,31,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,32,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,35,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,36,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,38,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,40,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,41,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,42,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,43,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,44,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,46,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,47,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,48,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,50,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,51,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,52,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,53,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,54,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,55,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,58,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,59,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,62,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,63,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,67,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,68,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,69,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,70,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,76,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,77,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,78,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,79,,Por,
2017,Coral,Frente Hotel,15,1,2,FpT1Q2IMG_2528.JPG,81,,Poc,
2017,Coral,Frente Hotel,15,1,3,FpT1Q3IMG_2529.JPG,1,,Poc,
2017,Coral,Frente Hotel,15,1,3,FpT1Q3IMG_2529.JPG,2,,Hal,
2017,Coral,Frente Hotel,15,1,3,FpT1Q3IMG_2529.JPG,3,,Por,
2017,Coral,Frente Hotel,15,1,3,FpT1Q3IMG_2529.JPG,4,,Dpoc,pelred
2017,Coral,Frente Hotel,15,1,3,FpT1Q3IMG_2529.JPG,5,,Subcor+,
2017,Coral,Frente Hotel,15,1,3,FpT1Q3IMG_2529.JPG,6,,Por,
